rank,date,source,total_area_km2,num_pixels_affected,coverage_percent,average_pixel_area_km2,centroid_lat,centroid_lon,centroid_region,centroid_department,centroid_climate_zone,max_intensity_mm,max_intensity_lat,max_intensity_lon,max_intensity_region,max_intensity_department,lat_extent_deg,lon_extent_deg,lat_span_km,intensity_stats_mean_mm,intensity_stats_median_mm,intensity_stats_std_mm,intensity_stats_min_mm,intensity_stats_max_mm,intensity_stats_p25_mm,intensity_stats_p75_mm,intensity_stats_p90_mm,intensity_stats_p95_mm,intensity_stats_p99_mm,intensity_stats_mean_anomaly,intensity_stats_max_anomaly,intensity_stats_extreme_pixels_pct,geometry_metrics_lat_extent,geometry_metrics_lon_extent,geometry_metrics_lat_span_km,shape_metrics_total_area_km2,shape_metrics_equivalent_radius_km,shape_metrics_perimeter_approx_km,shape_metrics_compactness,shape_metrics_elongation,connectivity_num_clusters,connectivity_largest_cluster_size,connectivity_largest_cluster_ratio,connectivity_fragmentation_index,geographic_analysis_total_coordinates,geographic_analysis_valid_coordinates,intensity_density,anomaly_severity,spatial_concentration
689,2023-10-08,CHIRPS,61664.9609375,82,18.22222222222222,752.01171875,13.602826789962823,-14.894461886915876,Kolda,Kolda,Zone soudano-sahélienne,24.237089157104492,12.375,-14.875,Kolda,Kolda,4.25,4.0,473.10999999999996,13.077062792894317,12.579872131347656,4.48346159373982,3.756099224090576,24.237089157104492,10.282866477966309,16.011722087860107,19.96933937072755,21.729737854003908,22.751459846496576,2.691863413198866,4.713129426886261,24.390243902439025,4.25,4.0,473.10999999999996,61664.9609375,140.10198974609375,880.2868041992188,0.9999998211860657,1.290541648864746,7,46,0.5609756097560976,0.08536585365853659,82,82,13.089314637047513,2.691863413198866,0.191309848759454
690,1998-09-19,CHIRPS,80655.6640625,107,23.77777777777778,753.791259765625,13.252049303802217,-14.756924889570378,Kolda,Kolda,Zone soudanienne,51.19865036010742,12.375,-16.125,Sédhiou,Goudomp,2.25,5.5,250.46999999999997,28.14773158492329,26.881933212280273,6.4592788126726,17.465255737304688,51.19865036010742,22.701146125793457,31.260515213012695,36.20292663574219,42.00896873474119,46.65647727966308,2.5885724749220334,4.55953900523508,27.102803738317757,2.25,5.5,250.46999999999997,80655.6640625,160.22950744628906,1006.751708984375,1.0,2.85164475440979,4,103,0.9626168224299065,0.037383177570093455,107,107,28.14963242507896,2.5885724749220334,0.12465109633349791
691,2010-08-13,CHIRPS,65646.0078125,88,19.555555555555557,745.9773559570312,15.481795090372248,-13.238078668632102,Matam,Kanel,Zone soudano-sahélienne,27.870952606201172,16.125,-12.625,Matam,Matam,4.25,4.0,473.10999999999996,19.186621590094134,19.64320468902588,3.5697040385986716,12.433424949645996,27.870952606201172,16.40365695953369,21.64170742034912,23.997938537597655,25.26470708847046,27.226474113464352,2.461237254092151,4.390545273313178,21.59090909090909,4.25,4.0,473.10999999999996,65646.0078125,144.5537109375,908.2577514648438,0.9999999403953552,1.065578579902649,6,62,0.7045454545454546,0.06818181818181818,88,88,19.193859516353786,2.461237254092151,0.10613444557682583
692,2009-09-18,CHIRPS,67308.59375,90,20.0,747.873291015625,14.822651905761123,-13.063302363471974,Matam,Kanel,Zone soudano-sahélienne,25.748943328857422,14.125,-11.625,Tambacounda,Goudiry,4.25,5.25,473.10999999999996,17.3152281443278,17.491127967834473,4.052106743137713,8.799222946166992,25.748943328857422,14.139659404754639,20.470463752746582,22.63662509918213,23.74323625564575,24.644357261657714,2.3997378485050183,4.288622350420009,11.11111111111111,4.25,5.25,473.10999999999996,67308.59375,146.37277221679688,919.687255859375,1.0000001192092896,1.3583221435546875,12,34,0.37777777777777777,0.13333333333333333,90,90,17.331484825352305,2.3997378485050183,0.1339286624278626
693,2000-07-07,CHIRPS,81856.5390625,109,24.22222222222222,750.9774169921875,13.5615963304937,-13.425702980689747,Tambacounda,Tambacounda,Zone soudano-sahélienne,32.49113464355469,12.375,-12.375,Kédougou,Kédougou,4.25,5.0,473.10999999999996,18.93053877244302,20.415302276611328,6.78486484132992,4.194172382354736,32.49113464355469,11.831683158874512,24.14242935180664,27.124853897094727,28.011474990844725,30.117709197998046,2.282628777094429,4.036196339788274,6.422018348623853,4.25,5.0,473.10999999999996,81856.5390625,161.4179229736328,1014.21875,0.9999999403953552,1.1812244653701782,7,48,0.44036697247706424,0.06422018348623854,109,109,18.973992306182744,2.282628777094429,0.20314798533117595
694,1999-05-19,CHIRPS,59517.2421875,79,17.555555555555557,753.3828125,12.993627067764196,-14.197855309925242,Kolda,Vélingara,Zone soudanienne,12.241473197937012,12.375,-14.625,Kolda,Médina Yoro Foulah,2.75,3.5,306.13,4.312551267162154,3.4130303859710693,3.042821117895609,0.43006211519241333,12.241473197937012,1.8475340008735657,6.318769454956055,8.701879501342773,9.260463714599606,12.053025169372559,4.779063736204801,9.773320737475885,81.0126582278481,2.75,3.5,306.13,59517.2421875,137.64056396484375,864.8211669921875,1.0000001192092896,1.0712316036224365,2,72,0.9113924050632911,0.02531645569620253,79,79,4.319671085075232,4.779063736204801,0.3926425343276261
695,2003-10-23,CHIRPS,59032.8359375,79,17.555555555555557,747.2510986328125,14.735426750441833,-13.14279215614631,Tambacounda,Goudiry,Zone soudano-sahélienne,9.485159873962402,13.375,-13.125,Tambacounda,Tambacounda,3.25,5.25,361.78999999999996,3.988975358160236,3.311380624771118,2.204758454898457,0.9726437926292419,9.485159873962402,2.183386206626892,5.844534397125244,6.956268310546876,7.387497568130491,9.438070182800294,3.4252749676636354,8.654895878390546,50.63291139240506,3.25,5.25,361.78999999999996,59032.8359375,137.0792999267578,861.294677734375,1.0,1.1505647897720337,7,42,0.5316455696202531,0.08860759493670886,79,79,3.9977716497746933,3.4252749676636354,0.3121316094609379
696,2012-07-02,CHIRPS,59922.65234375,80,17.77777777777778,749.0331420898438,14.680281195804852,-15.866588036831383,Diourbel,Mbacké,Zone soudano-sahélienne,30.1588077545166,13.875,-16.625,Fatick,Foundiougne,3.75,5.5,417.45,21.082526099681854,20.982890129089355,4.209977472863223,9.288896560668945,30.1588077545166,18.810760498046875,24.004394054412842,25.94798679351807,27.63054161071777,29.530442771911616,4.464372547171963,8.384171541324548,83.75,3.75,5.5,417.45,59922.65234375,138.10855102539062,867.7616577148438,0.9999999403953552,1.0709154605865479,3,78,0.975,0.0375,80,80,21.086193146995626,4.464372547171963,0.11150903989004557
697,2015-10-15,CHIRPS,59145.828125,79,17.555555555555557,748.681396484375,13.618131372731948,-14.332043797556604,Tambacounda,Tambacounda,Zone soudano-sahélienne,28.762775421142578,12.375,-14.625,Kolda,Médina Yoro Foulah,4.25,5.0,473.10999999999996,9.578529000282288,6.32286262512207,6.9204773752917745,1.2279269695281982,28.762775421142578,4.053328633308411,14.28740930557251,20.354753875732424,21.67135829925537,26.9860188293457,3.1582584158201237,6.931567147847599,40.50632911392405,4.25,5.0,473.10999999999996,59145.828125,137.21043395996094,862.1185913085938,1.0,0.9649932384490967,10,27,0.34177215189873417,0.12658227848101267,79,79,9.626109583726135,3.1582584158201237,0.3934633078017118
698,1984-09-25,CHIRPS,65465.3359375,87,19.333333333333332,752.47509765625,13.645001919282032,-15.588646959203182,Kaffrine,Malem-Hodar,Zone soudano-sahélienne,42.304481506347656,12.625,-16.375,Ziguinchor,Ziguinchor,2.75,4.5,306.13,25.690324487357305,23.681102752685547,6.33247935707186,15.147700309753418,42.304481506347656,21.114583015441895,30.684884071350098,33.48999099731446,38.70227737426758,41.27301231384278,3.021448625776211,6.062327033935351,35.632183908045974,2.75,4.5,306.13,65465.3359375,144.35464477539062,907.0070190429688,0.9999999403953552,1.142202615737915,3,69,0.7931034482758621,0.034482758620689655,87,87,25.69317648356904,3.021448625776211,0.13701195209250727
699,1995-07-19,CHIRPS,63400.4609375,85,18.88888888888889,745.8877563476562,15.53330504778854,-12.924043810846266,Matam,Kanel,Zone sahélienne,31.919504165649414,15.125,-11.625,Matam,Kanel,4.25,4.25,473.10999999999996,18.55104237724753,17.901456832885742,4.506072443061733,10.180898666381836,31.919504165649414,15.691689491271973,21.2096004486084,24.0006088256836,26.690410995483397,31.334723892211912,3.202632839286469,5.795600438351141,51.76470588235294,4.25,4.25,473.10999999999996,63400.4609375,142.059814453125,892.588134765625,1.0000001192092896,1.2966283559799194,7,56,0.6588235294117647,0.08235294117647059,85,85,18.55553133689071,3.202632839286469,0.1356188108061931
700,1996-07-07,CHIRPS,70812.15625,94,20.88888888888889,753.32080078125,13.389157699628504,-13.079690051200538,Tambacounda,Tambacounda,Zone soudanienne,37.46193313598633,13.625,-13.375,Tambacounda,Tambacounda,2.5,5.25,278.29999999999995,24.06590281141565,23.494998931884766,4.1667450775397326,16.004526138305664,37.46193313598633,21.52622365951538,25.947601318359375,28.677650451660156,31.43814516067505,35.73430728912352,2.6993129529803905,5.192278714095526,30.851063829787233,2.5,5.25,278.29999999999995,70812.15625,150.13397216796875,943.319580078125,1.0,1.8399134874343872,5,83,0.8829787234042553,0.05319148936170213,94,94,24.068983639968213,2.6993129529803905,0.09448185611067661
701,1988-06-21,CHIRPS,59232.3359375,79,17.555555555555557,749.7764282226562,14.18161202278514,-13.688510046576525,Tambacounda,Tambacounda,Zone soudano-sahélienne,26.530677795410156,13.625,-14.125,Tambacounda,Tambacounda,4.0,4.75,445.28,14.81736955159827,14.750293731689453,4.948298252793542,4.816509246826172,26.530677795410156,11.707840919494629,18.344191551208496,21.51363525390625,22.36751327514648,25.160057144165037,2.877059467080934,5.056298403826776,32.91139240506329,4.0,4.75,445.28,59232.3359375,137.31072998046875,862.748779296875,1.0000001192092896,0.8572830557823181,7,70,0.8860759493670886,0.08860759493670886,79,79,14.837008754499154,2.877059467080934,0.1901079914640189
702,2009-08-31,CHIRPS,76659.5,102,22.666666666666668,751.563720703125,13.5394362576542,-15.653454488516525,Kaffrine,Malem-Hodar,Zone soudano-sahélienne,81.15959167480469,12.375,-16.375,Ziguinchor,Oussouye,4.0,4.0,445.28,33.87165883943146,26.882641792297363,14.95296598545461,15.077498435974121,81.15959167480469,22.3934965133667,44.381842613220215,57.74903068542482,62.63648662567137,72.59562484741208,2.699387791594842,4.9440481640909315,35.294117647058826,4.0,4.0,445.28,76659.5,156.209716796875,981.49462890625,1.0,0.6407760381698608,5,65,0.6372549019607843,0.049019607843137254,102,102,33.926921466454424,2.699387791594842,0.23843846991231166
703,2011-07-13,CHIRPS,64754.0546875,86,19.11111111111111,752.9541015625,13.426614784487084,-12.461656147500136,Tambacounda,Goudiry,Zone soudanienne,47.200721740722656,12.375,-11.375,Kédougou,Saraya,2.5,2.5,278.29999999999995,24.66124954888987,23.895999908447266,5.72730036413984,14.470409393310547,47.200721740722656,20.71433925628662,27.45378589630127,30.831547737121582,35.36962604522705,41.305422592163126,2.776586750403219,4.943520004204866,31.3953488372093,2.5,2.5,278.29999999999995,64754.0546875,143.56829833984375,902.0662231445312,1.0,0.9633834362030029,1,86,1.0,0.011627906976744186,86,86,24.67201551483966,2.776586750403219,0.12360407349318714
704,2022-06-20,CHIRPS,58815.4140625,79,17.555555555555557,744.4989013671875,15.906317714723734,-12.748123238931203,Matam,Matam,Zone sahélienne,12.956981658935547,13.125,-14.125,Tambacounda,Tambacounda,2.0,5.75,222.64,6.1860181651537935,6.5655364990234375,2.2348995810395818,1.6044132709503174,10.045352935791016,4.331900119781494,7.883513927459717,9.017584037780763,9.345598030090331,9.732405548095702,2.9405781225214063,4.385077157282135,45.56962025316456,2.0,5.75,222.64,58815.4140625,136.82662963867188,859.7070922851562,1.0,2.558924674987793,3,76,0.9620253164556962,0.0379746835443038,79,79,6.188753039816674,2.9405781225214063,0.20698345703376164
705,1999-07-05,CHIRPS,73791.40625,98,21.77777777777778,752.9735107421875,13.302866556691095,-14.425822949574789,Tambacounda,Tambacounda,Zone soudanienne,47.80524444580078,12.375,-14.875,Kolda,Kolda,4.25,5.25,473.10999999999996,23.483728491530126,21.82590675354004,7.148362118105287,7.725752353668213,47.80524444580078,18.267980098724365,27.714054107666016,32.7534797668457,36.61837272644042,43.435589523315436,2.374145475518425,4.364251487328847,13.26530612244898,4.25,5.25,473.10999999999996,73791.40625,153.2596893310547,962.9590454101562,1.0000001192092896,1.5501548051834106,10,53,0.5408163265306123,0.10204081632653061,98,98,23.504324837542917,2.374145475518425,0.16759595077781686
706,2022-10-18,CHIRPS,59410.5703125,79,17.555555555555557,752.0325317382812,13.598021870643148,-15.32084818940901,Kaffrine,Malem-Hodar,Zone soudano-sahélienne,18.30150604248047,13.375,-16.125,Kaolack,Nioro du Rip,3.25,3.5,361.78999999999996,9.125721699074854,9.078134536743164,3.4306765331860563,3.7462847232818604,18.30150604248047,6.443605422973633,10.874895572662354,13.966673469543458,16.088484954833977,17.986826934814452,2.730891103200818,4.210990987238577,29.11392405063291,3.25,3.5,361.78999999999996,59410.5703125,137.5171661376953,864.0458374023438,1.0000001192092896,1.3561952114105225,3,56,0.7088607594936709,0.0379746835443038,79,79,9.134312363208547,2.730891103200818,0.20889362131164835
707,2020-09-10,CHIRPS,88076.7578125,117,26.0,752.7927856445312,13.477885846646332,-13.305059759923846,Tambacounda,Tambacounda,Zone soudanienne,38.65000915527344,12.375,-16.375,Ziguinchor,Oussouye,3.0,5.25,333.96,23.920626355032635,23.010169982910156,4.653639745153766,13.186264991760254,38.65000915527344,20.93054962158203,26.60974884033203,30.600435638427737,32.492907714843746,36.2640950012207,2.1354380845979053,4.141500166043004,7.6923076923076925,3.0,5.25,333.96,88076.7578125,167.4386444091797,1052.048095703125,1.0,1.8170444965362549,4,86,0.7350427350427351,0.03418803418803419,117,117,23.929911166427804,2.1354380845979053,0.10670898308718102
708,2002-07-02,CHIRPS,62228.13671875,83,18.444444444444443,749.736572265625,14.303508437426911,-14.633240403468713,Kaffrine,Koungheul,Zone soudano-sahélienne,31.71853256225586,12.625,-16.375,Ziguinchor,Ziguinchor,4.0,5.75,445.28,16.154029489999793,15.987150192260742,4.933044850190812,8.132854461669922,31.71853256225586,12.488027095794678,18.540002822875977,21.757467651367186,25.252501487731923,30.859120674133294,2.5634719842459726,4.1184108915889945,18.072289156626507,4.0,5.75,445.28,62228.13671875,140.74029541015625,884.29736328125,1.0000001192092896,1.8391655683517456,8,48,0.5783132530120482,0.0963855421686747,83,83,16.168216625574285,2.5634719842459726,0.1681147458852872
709,2017-09-18,CHIRPS,75785.4609375,101,22.444444444444443,750.35107421875,14.093550185955326,-14.078052813092528,Tambacounda,Tambacounda,Zone soudano-sahélienne,28.802576065063477,13.625,-14.375,Tambacounda,Tambacounda,3.75,4.5,417.45,19.49418826150422,19.986351013183594,4.316648332827147,9.853989601135254,28.802576065063477,16.88959312438965,22.01300048828125,25.1252384185791,26.9913387298584,28.785703659057617,2.1763768879167076,2.9486778391777,0.0,3.75,4.5,417.45,75785.4609375,155.316650390625,975.88330078125,1.0,1.0501512289047241,7,72,0.7128712871287128,0.06930693069306931,101,101,19.512248966788825,2.1763768879167076,0.12498294760069761
710,1999-10-26,CHIRPS,58820.640625,78,17.333333333333332,754.1107788085938,12.955577108155369,-12.40465847271159,Kédougou,Salémata,Zone soudanienne,22.259931564331055,12.625,-11.875,Kédougou,Saraya,2.25,2.75,250.46999999999997,10.74705782914773,10.375000953674316,5.1104052414417005,3.0552048683166504,22.259931564331055,6.134001731872559,14.736851930618286,16.965773200988767,20.067011547088622,21.302720203399662,3.768403931475848,6.871963044311676,65.38461538461539,2.25,2.75,250.46999999999997,58820.640625,136.8327178955078,859.745361328125,0.9999999403953552,1.3909951448440552,1,78,1.0,0.01282051282051282,78,78,10.756307348956607,3.768403931475848,0.26839081879245974
711,1984-09-12,CHIRPS,67445.1328125,90,20.0,749.390380859375,14.419643870360026,-12.531416106921206,Tambacounda,Goudiry,Zone soudano-sahélienne,48.71925354003906,14.125,-11.625,Tambacounda,Goudiry,4.0,4.0,445.28,25.092079565260146,23.94455623626709,8.828479947003403,11.236047744750977,48.71925354003906,20.09695529937744,30.612895011901855,38.141105270385744,40.93858375549316,45.90760398864746,3.0858527158708564,5.865714556927219,46.666666666666664,4.0,4.0,445.28,67445.1328125,146.5211639404297,920.61962890625,1.0000001192092896,1.014139175415039,9,70,0.7777777777777778,0.1,90,90,25.113281444589344,3.0858527158708564,0.19871076713047042
712,1985-09-08,CHIRPS,80005.734375,106,23.555555555555557,754.7710571289062,12.898313645408232,-13.313805232196506,Tambacounda,Tambacounda,Zone soudanienne,57.48695373535156,12.875,-14.125,Kolda,Vélingara,1.75,5.25,194.81,33.284116241167176,29.741089820861816,9.920372176682022,20.163867950439453,57.48695373535156,24.92345952987671,41.702637672424316,48.180673599243164,50.61458110809326,57.0956684112549,2.7872603249205303,5.483246790344745,38.679245283018865,1.75,5.25,194.81,80005.734375,159.58262634277344,1002.687255859375,1.0,3.2183172702789307,3,99,0.9339622641509434,0.02830188679245283,106,106,33.2916944179129,2.7872603249205303,0.16678564827635944
713,2000-07-06,CHIRPS,65913.125,88,19.555555555555557,749.0127563476562,14.315232116719208,-12.464204246708833,Tambacounda,Goudiry,Zone soudano-sahélienne,32.099700927734375,13.875,-11.875,Tambacounda,Goudiry,4.25,5.0,473.10999999999996,16.715674459934235,16.946017265319824,5.799678458624413,7.1518707275390625,32.099700927734375,12.783954381942749,20.560322284698486,23.045769882202148,27.163848972320547,29.977632255554187,2.4162781576373282,4.588200868975714,13.636363636363637,4.25,5.0,473.10999999999996,65913.125,144.84750366210938,910.103759765625,0.9999998211860657,0.7298421263694763,7,71,0.8068181818181818,0.07954545454545454,88,88,16.7437164145824,2.4162781576373282,0.196573104599868
714,2015-08-20,CHIRPS,87712.8203125,117,26.0,749.6822509765625,14.237671031979,-15.94001009008385,Fatick,Gossas,Zone soudano-sahélienne,51.71588897705078,13.875,-16.625,Fatick,Foundiougne,4.25,4.25,473.10999999999996,26.30440407940465,25.705984115600586,7.123925091251894,14.138091087341309,51.71588897705078,20.556886672973633,30.279586791992188,35.58809280395508,38.074843597412105,42.79378845214844,2.2818354314356917,4.52873167533721,15.384615384615385,4.25,4.25,473.10999999999996,87712.8203125,167.0923614501953,1049.872314453125,1.0,0.4858703315258026,2,116,0.9914529914529915,0.017094017094017096,117,117,26.33265566710548,2.2818354314356917,0.15216392909306764
715,1985-07-22,CHIRPS,73173.125,97,21.555555555555557,754.3621215820312,12.969726669612276,-13.707576534328492,Tambacounda,Tambacounda,Zone soudanienne,52.10109329223633,12.375,-14.375,Kolda,Médina Yoro Foulah,2.75,5.0,306.13,28.580727587041167,25.727954864501953,8.734807997668089,17.150806427001953,52.10109329223633,22.002525329589844,32.599239349365234,43.164395141601574,49.39115371704101,51.38264602661132,2.4771443745870663,4.083338055394523,19.587628865979383,2.75,5.0,306.13,73173.125,152.61627197265625,958.9163208007812,1.0000001192092896,2.229428291320801,3,95,0.979381443298969,0.030927835051546393,97,97,28.593846948864893,2.4771443745870663,0.16286512124574615
